# type = 2
# x0 = 0.1, y0 = 0, z0 = 0
# projection: horizontal = z, vertical = x
# z   x
2.719952 -1.959627
2.724697 -1.958636
2.729426 -1.957642
2.734139 -1.956645
2.738834 -1.955646
2.743513 -1.954645
2.748175 -1.953642
2.752821 -1.952636
2.757449 -1.951628
2.762061 -1.950618
2.766656 -1.949605
2.771234 -1.948590
2.775795 -1.947573
2.780340 -1.946554
2.784867 -1.945532
2.789378 -1.944508
2.793871 -1.943481
2.798348 -1.942452
2.802807 -1.941422
2.807250 -1.940388
2.811675 -1.939353
2.816083 -1.938315
2.820474 -1.937275
2.824848 -1.936233
2.829205 -1.935188
2.833545 -1.934142
2.837867 -1.933093
2.842172 -1.932041
2.846460 -1.930988
2.850731 -1.929932
2.854984 -1.928874
2.859220 -1.927814
2.863439 -1.926752
2.867640 -1.925687
2.871824 -1.924620
2.875990 -1.923551
2.880139 -1.922480
2.884270 -1.921407
2.888384 -1.920331
2.892481 -1.919254
2.896559 -1.918174
2.900621 -1.917092
2.904664 -1.916007
2.908690 -1.914921
2.912698 -1.913832
2.916689 -1.912742
2.920662 -1.911649
2.924617 -1.910554
2.928555 -1.909456
2.932475 -1.908357
2.936377 -1.907255
2.940261 -1.906152
2.944127 -1.905046
2.947976 -1.903938
2.951807 -1.902828
2.955619 -1.901716
2.959414 -1.900602
2.963191 -1.899486
2.966950 -1.898367
2.970691 -1.897247
2.974414 -1.896124
2.978119 -1.894999
2.981806 -1.893873
2.985475 -1.892744
2.989125 -1.891613
2.992758 -1.890480
2.996372 -1.889345
2.999969 -1.888208
3.003547 -1.887068
3.007107 -1.885927
3.010649 -1.884784
3.014172 -1.883639
3.017677 -1.882491
3.021164 -1.881342
3.024633 -1.880190
3.028084 -1.879037
3.031516 -1.877882
3.034929 -1.876724
3.038325 -1.875565
3.041701 -1.874403
3.045060 -1.873240
3.048400 -1.872074
3.051722 -1.870907
3.055025 -1.869737
3.058309 -1.868566
3.061575 -1.867392
3.064823 -1.866217
3.068052 -1.865040
3.071262 -1.863861
3.074454 -1.862679
3.077627 -1.861496
3.080782 -1.860311
3.083918 -1.859124
3.087035 -1.857935
3.090133 -1.856744
3.093213 -1.855551
3.096274 -1.854356
3.099317 -1.853160
3.102340 -1.851961
3.105345 -1.850760
3.108331 -1.849558
3.111298 -1.848354
3.114246 -1.847147
3.117176 -1.845939
3.120086 -1.844729
3.122978 -1.843518
3.125851 -1.842304
3.128704 -1.841088
3.131539 -1.839871
3.134355 -1.838651
3.137152 -1.837430
3.139930 -1.836207
3.142689 -1.834982
3.145428 -1.833756
3.148149 -1.832527
3.150851 -1.831297
3.153533 -1.830065
3.156197 -1.828831
3.158841 -1.827595
3.161466 -1.826358
3.164072 -1.825118
3.166659 -1.823877
3.169227 -1.822634
3.171775 -1.821389
3.174305 -1.820143
3.176815 -1.818894
3.179305 -1.817644
3.181777 -1.816393
3.184229 -1.815139
3.186662 -1.813884
3.189075 -1.812627
3.191469 -1.811368
3.193844 -1.810107
3.196200 -1.808845
3.198536 -1.807581
3.200852 -1.806315
3.203149 -1.805048
3.205427 -1.803779
3.207686 -1.802508
3.209924 -1.801235
3.212144 -1.799961
3.214344 -1.798685
3.216524 -1.797407
3.218685 -1.796128
3.220826 -1.794847
3.222948 -1.793564
3.225050 -1.792280
3.227132 -1.790994
3.229195 -1.789706
3.231239 -1.788417
3.233263 -1.787126
3.235267 -1.785834
3.237251 -1.784540
3.239216 -1.783244
3.241161 -1.781946
3.243086 -1.780647
3.244992 -1.779347
3.246878 -1.778044
3.248744 -1.776741
3.250590 -1.775435
3.252417 -1.774128
3.254224 -1.772820
3.256011 -1.771510
3.257778 -1.770198
3.259525 -1.768885
3.261253 -1.767570
3.262961 -1.766253
3.264649 -1.764935
3.266317 -1.763616
3.267965 -1.762295
3.269593 -1.760972
3.271201 -1.759648
3.272789 -1.758323
3.274358 -1.756996
3.275906 -1.755667
3.277435 -1.754337
3.278943 -1.753005
3.280432 -1.751672
3.281900 -1.750338
3.283349 -1.749002
3.284777 -1.747664
3.286186 -1.746325
3.287574 -1.744985
3.288943 -1.743643
3.290291 -1.742299
3.291619 -1.740955
3.292927 -1.739608
3.294215 -1.738261
3.295483 -1.736912
3.296731 -1.735561
3.297959 -1.734209
3.299166 -1.732856
3.300354 -1.731501
3.301521 -1.730145
3.302668 -1.728787
3.303794 -1.727429
3.304901 -1.726068
3.305987 -1.724707
3.307054 -1.723344
3.308100 -1.721979
3.309125 -1.720613
3.310131 -1.719246
3.311116 -1.717878
3.312081 -1.716508
3.313025 -1.715137
3.313950 -1.713765
3.314854 -1.712391
3.315738 -1.711016
3.316601 -1.709639
3.317444 -1.708262
3.318267 -1.706883
3.319069 -1.705502
3.319851 -1.704121
3.320613 -1.702738
3.321354 -1.701354
3.322075 -1.699968
3.322776 -1.698582
3.323456 -1.697194
3.324116 -1.695805
3.324755 -1.694414
3.325374 -1.693023
3.325972 -1.691630
3.326550 -1.690236
3.327108 -1.688840
3.327645 -1.687444
3.328162 -1.686046
3.328658 -1.684647
3.329134 -1.683247
3.329589 -1.681846
3.330024 -1.680443
3.330438 -1.679039
3.330832 -1.677635
3.331205 -1.676229
3.331558 -1.674821
3.331890 -1.673413
3.332201 -1.672004
3.332493 -1.670593
3.332763 -1.669181
3.333013 -1.667768
3.333243 -1.666354
3.333451 -1.664939
3.333640 -1.663523
3.333807 -1.662106
3.333955 -1.660687
3.334081 -1.659268
3.334187 -1.657847
3.334272 -1.656425
3.334337 -1.655003
3.334381 -1.653579
3.334405 -1.652154
3.334408 -1.650728
3.334390 -1.649301
3.334351 -1.647873
3.334292 -1.646444
3.334213 -1.645014
3.334112 -1.643583
3.333991 -1.642151
3.333850 -1.640717
3.333687 -1.639283
3.333504 -1.637848
3.333301 -1.636412
3.333076 -1.634975
3.332831 -1.633537
3.332565 -1.632098
3.332279 -1.630658
3.331972 -1.629217
3.331644 -1.627775
3.331295 -1.626332
3.330926 -1.624888
3.330536 -1.623443
3.330125 -1.621997
3.329694 -1.620551
3.329242 -1.619103
3.328769 -1.617655
3.328275 -1.616205
3.327761 -1.614755
3.327226 -1.613304
3.326670 -1.611852
3.326094 -1.610399
3.325496 -1.608945
3.324878 -1.607491
3.324240 -1.606035
3.323580 -1.604579
3.322900 -1.603122
3.322199 -1.601664
3.321477 -1.600205
3.320734 -1.598745
3.319971 -1.597285
3.319187 -1.595823
3.318382 -1.594361
3.317556 -1.592898
3.316710 -1.591434
3.315843 -1.589970
3.314955 -1.588505
3.314046 -1.587039
3.313117 -1.585572
3.312166 -1.584104
3.311195 -1.582636
3.310203 -1.581167
3.309191 -1.579697
3.308157 -1.578226
3.307103 -1.576755
3.306028 -1.575283
3.304932 -1.573810
3.303816 -1.572337
3.302679 -1.570862
3.301520 -1.569388
3.300341 -1.567912
3.299142 -1.566436
3.297921 -1.564959
3.296680 -1.563481
3.295418 -1.562003
3.294135 -1.560524
3.292832 -1.559045
3.291507 -1.557564
3.290162 -1.556083
3.288796 -1.554602
3.287409 -1.553120
3.286002 -1.551637
3.284574 -1.550154
3.283124 -1.548670
3.281655 -1.547185
3.280164 -1.545700
3.278653 -1.544215
3.277120 -1.542728
3.275568 -1.541241
3.273994 -1.539754
3.272399 -1.538266
3.270784 -1.536778
3.269148 -1.535288
3.267491 -1.533799
3.265814 -1.532309
3.264115 -1.530818
3.262396 -1.529327
3.260657 -1.527835
3.258896 -1.526343
3.257115 -1.524850
3.255313 -1.523357
3.253490 -1.521863
3.251646 -1.520369
3.249782 -1.518875
3.247897 -1.517380
3.245992 -1.515884
3.244065 -1.514388
3.242118 -1.512892
3.240150 -1.511395
3.238161 -1.509897
3.236152 -1.508400
3.234122 -1.506901
3.232071 -1.505403
3.230000 -1.503904
3.227908 -1.502404
3.225795 -1.500905
3.223662 -1.499405
3.221507 -1.497904
3.219332 -1.496403
3.217137 -1.494902
3.214921 -1.493400
3.212684 -1.491898
3.210426 -1.490396
3.208148 -1.488893
3.205849 -1.487390
3.203530 -1.485887
3.201190 -1.484383
3.198829 -1.482879
3.196447 -1.481375
3.194045 -1.479871
3.191623 -1.478366
3.189179 -1.476861
3.186716 -1.475355
3.184231 -1.473850
3.181726 -1.472344
3.179200 -1.470838
3.176654 -1.469331
3.174087 -1.467825
3.171500 -1.466318
3.168892 -1.464810
3.166264 -1.463303
3.163614 -1.461796
3.160945 -1.460288
3.158255 -1.458780
3.155544 -1.457272
3.152813 -1.455763
3.150061 -1.454255
3.147289 -1.452746
3.144496 -1.451237
3.141683 -1.449728
3.138849 -1.448219
3.135995 -1.446710
3.133120 -1.445200
3.130225 -1.443690
3.127310 -1.442181
3.124374 -1.440671
3.121417 -1.439161
3.118440 -1.437651
3.115443 -1.436141
3.112425 -1.434630
3.109387 -1.433120
3.106329 -1.431610
3.103250 -1.430099
3.100150 -1.428588
3.097031 -1.427078
3.093891 -1.425567
3.090730 -1.424056
3.087549 -1.422546
3.084348 -1.421035
3.081127 -1.419524
3.077885 -1.418013
3.074623 -1.416502
3.071341 -1.414991
3.068038 -1.413481
3.064715 -1.411970
3.061372 -1.410459
3.058008 -1.408948
3.054625 -1.407437
3.051221 -1.405927
3.047797 -1.404416
3.044352 -1.402905
3.040888 -1.401395
3.037403 -1.399884
3.033898 -1.398374
3.030373 -1.396864
3.026827 -1.395353
3.023262 -1.393843
3.019676 -1.392333
3.016071 -1.390823
3.012445 -1.389313
3.008799 -1.387803
3.005133 -1.386294
3.001446 -1.384784
2.997740 -1.383275
2.994014 -1.381766
2.990267 -1.380257
2.986501 -1.378748
2.982715 -1.377239
2.978908 -1.375731
2.975082 -1.374223
2.971235 -1.372714
2.967369 -1.371206
2.963482 -1.369699
2.959576 -1.368191
2.955650 -1.366684
2.951704 -1.365177
2.947737 -1.363670
2.943751 -1.362163
2.939745 -1.360657
2.935720 -1.359151
2.931674 -1.357645
2.927608 -1.356139
2.923523 -1.354634
2.919418 -1.353129
2.915293 -1.351624
2.911148 -1.350120
2.906983 -1.348616
2.902799 -1.347112
2.898595 -1.345608
2.894371 -1.344105
2.890127 -1.342602
2.885864 -1.341100
2.881581 -1.339598
2.877278 -1.338096
2.872956 -1.336594
2.868614 -1.335093
2.864252 -1.333592
2.859871 -1.332092
2.855470 -1.330592
2.851050 -1.329092
2.846610 -1.327593
2.842150 -1.326094
2.837671 -1.324596
2.833172 -1.323098
2.828654 -1.321601
2.824116 -1.320103
2.819559 -1.318607
2.814982 -1.317111
2.810386 -1.315615
2.805770 -1.314119
2.801135 -1.312625
2.796481 -1.311130
2.791807 -1.309636
2.787113 -1.308143
2.782401 -1.306650
2.777669 -1.305158
2.772918 -1.303666
2.768147 -1.302174
2.763357 -1.300684
2.758548 -1.299193
2.753720 -1.297703
2.748872 -1.296214
2.744005 -1.294725
2.739119 -1.293237
2.734214 -1.291750
2.729289 -1.290263
2.724345 -1.288776
2.719383 -1.287291
2.714401 -1.285805
2.709400 -1.284321
2.704380 -1.282837
2.699340 -1.281353
2.694282 -1.279870
2.689205 -1.278388
2.684109 -1.276907
2.678993 -1.275426
2.673859 -1.273945
2.668706 -1.272466
2.663534 -1.270987
2.658343 -1.269509
2.653133 -1.268031
2.647904 -1.266554
2.642656 -1.265078
2.637389 -1.263602
2.632104 -1.262128
2.626800 -1.260653
2.621477 -1.259180
2.616135 -1.257707
2.610774 -1.256235
2.605395 -1.254764
2.599997 -1.253294
2.594580 -1.251824
2.589145 -1.250355
2.583691 -1.248887
2.578218 -1.247419
2.572727 -1.245953
2.567217 -1.244487
2.561689 -1.243022
2.556142 -1.241558
2.550576 -1.240094
2.544992 -1.238631
2.539390 -1.237170
2.533769 -1.235709
2.528129 -1.234248
2.522472 -1.232789
2.516795 -1.231331
2.511101 -1.229873
2.505388 -1.228416
2.499656 -1.226960
2.493907 -1.225505
2.488139 -1.224051
2.482352 -1.222598
2.476548 -1.221146
2.470725 -1.219694
2.464884 -1.218244
2.459025 -1.216794
2.453148 -1.215345
2.447252 -1.213897
2.441338 -1.212451
2.435407 -1.211005
2.429457 -1.209560
2.423489 -1.208116
2.417503 -1.206673
2.411499 -1.205231
2.405477 -1.203790
2.399437 -1.202350
2.393380 -1.200910
2.387304 -1.199472
2.381210 -1.198035
2.375099 -1.196599
2.368969 -1.195164
2.362822 -1.193730
2.356657 -1.192297
2.350474 -1.190865
2.344274 -1.189434
2.338055 -1.188004
2.331819 -1.186575
2.325565 -1.185148
2.319294 -1.183721
2.313005 -1.182295
2.306698 -1.180871
2.300374 -1.179447
2.294032 -1.178025
2.287673 -1.176604
2.281296 -1.175184
2.274902 -1.173765
2.268490 -1.172347
2.262061 -1.170930
2.255614 -1.169515
2.249150 -1.168100
2.242668 -1.166687
2.236169 -1.165275
2.229653 -1.163864
2.223120 -1.162454
2.216569 -1.161045
2.210001 -1.159638
2.203416 -1.158232
2.196814 -1.156827
2.190194 -1.155423
2.183557 -1.154020
2.176903 -1.152619
2.170232 -1.151219
2.163545 -1.149820
2.156839 -1.148422
2.150117 -1.147026
2.143378 -1.145630
2.136622 -1.144237
2.129849 -1.142844
2.123060 -1.141453
2.116253 -1.140062
2.109429 -1.138674
2.102589 -1.137286
2.095732 -1.135900
2.088858 -1.134515
2.081967 -1.133131
2.075059 -1.131749
2.068135 -1.130368
2.061194 -1.128989
2.054237 -1.127610
2.047263 -1.126233
2.040272 -1.124858
2.033265 -1.123484
2.026241 -1.122111
2.019201 -1.120739
2.012144 -1.119369
2.005071 -1.118001
1.997981 -1.116633
1.990875 -1.115267
1.983753 -1.113903
1.976614 -1.112540
1.969459 -1.111178
1.962288 -1.109818
1.955101 -1.108459
1.947897 -1.107102
1.940677 -1.105746
1.933441 -1.104391
1.926188 -1.103038
1.918920 -1.101687
1.911636 -1.100337
1.904335 -1.098988
1.897019 -1.097641
1.889686 -1.096295
1.882338 -1.094951
1.874973 -1.093609
1.867593 -1.092268
1.860197 -1.090928
1.852785 -1.089590
1.845357 -1.088253
1.837913 -1.086918
1.830454 -1.085585
1.822979 -1.084253
1.815488 -1.082923
1.807982 -1.081594
1.800460 -1.080267
1.792922 -1.078941
1.785369 -1.077617
1.777800 -1.076295
1.770215 -1.074974
1.762616 -1.073655
1.755000 -1.072337
1.747370 -1.071021
1.739724 -1.069707
1.732062 -1.068394
1.724385 -1.067083
1.716693 -1.065773
1.708986 -1.064465
1.701263 -1.063159
1.693526 -1.061854
1.685773 -1.060552
1.678005 -1.059250
1.670221 -1.057951
1.662423 -1.056653
1.654610 -1.055357
1.646781 -1.054062
1.638938 -1.052770
1.631080 -1.051479
1.623207 -1.050189
1.615318 -1.048902
1.607416 -1.047616
1.599498 -1.046332
1.591565 -1.045049
1.583618 -1.043769
1.575656 -1.042490
1.567679 -1.041213
1.559688 -1.039937
1.551682 -1.038664
1.543661 -1.037392
1.535626 -1.036122
1.527576 -1.034854
1.519512 -1.033587
1.511433 -1.032323
1.503340 -1.031060
1.495232 -1.029799
1.487110 -1.028540
1.478974 -1.027282
1.470824 -1.026027
1.462659 -1.024773
1.454480 -1.023521
1.446287 -1.022271
1.438079 -1.021023
1.429858 -1.019777
1.421622 -1.018533
1.413372 -1.017290
1.405108 -1.016049
1.396831 -1.014811
1.388539 -1.013574
1.380233 -1.012339
1.371914 -1.011106
1.363580 -1.009875
1.355233 -1.008646
1.346872 -1.007419
1.338497 -1.006193
1.330109 -1.004970
1.321707 -1.003749
1.313291 -1.002529
1.304862 -1.001312
1.296418 -1.000096
1.287969 -0.998881
1.279523 -0.997665
1.271081 -0.996447
1.262642 -0.995229
1.254207 -0.994008
1.245776 -0.992787
1.237348 -0.991565
1.228924 -0.990341
1.220504 -0.989116
1.212087 -0.987890
1.203674 -0.986662
1.195265 -0.985434
1.186860 -0.984204
1.178458 -0.982973
1.170061 -0.981740
1.161667 -0.980507
1.153277 -0.979273
1.144891 -0.978037
1.136510 -0.976800
1.128132 -0.975562
1.119758 -0.974323
1.111388 -0.973083
1.103022 -0.971841
1.094660 -0.970599
1.086303 -0.969355
1.077949 -0.968111
1.069600 -0.966865
1.061255 -0.965618
1.052914 -0.964371
1.044577 -0.963122
1.036245 -0.961872
1.027917 -0.960621
1.019593 -0.959369
1.011273 -0.958116
1.002958 -0.956862
0.994647 -0.955607
0.986341 -0.954351
0.978039 -0.953094
0.969741 -0.951836
0.961448 -0.950577
0.953159 -0.949317
0.944875 -0.948056
0.936596 -0.946794
0.928321 -0.945531
0.920050 -0.944268
0.911784 -0.943003
0.903523 -0.941738
0.895266 -0.940471
0.887015 -0.939204
0.878767 -0.937936
0.870525 -0.936667
0.862287 -0.935397
0.854054 -0.934126
0.845826 -0.932854
0.837602 -0.931582
0.829384 -0.930308
0.821170 -0.929034
0.812961 -0.927759
0.804757 -0.926484
0.796558 -0.925207
0.788364 -0.923930
0.780175 -0.922651
0.771991 -0.921372
0.763811 -0.920093
0.755637 -0.918812
0.747468 -0.917531
0.739304 -0.916249
0.731145 -0.914966
0.722991 -0.913683
0.714843 -0.912398
0.706699 -0.911113
0.698561 -0.909828
0.690428 -0.908542
0.682300 -0.907254
0.674177 -0.905967
0.666059 -0.904678
0.657947 -0.903389
0.649840 -0.902100
0.641739 -0.900809
0.633643 -0.899518
0.625552 -0.898227
0.617467 -0.896934
0.609387 -0.895642
0.601312 -0.894348
0.593243 -0.893054
0.585179 -0.891759
0.577121 -0.890464
0.569068 -0.889168
0.561021 -0.887872
0.552980 -0.886575
0.544944 -0.885277
0.536913 -0.883979
0.528889 -0.882681
0.520869 -0.881382
0.512856 -0.880082
0.504848 -0.878782
0.496846 -0.877481
0.488850 -0.876180
0.480859 -0.874878
0.472874 -0.873576
0.464895 -0.872274
0.456922 -0.870971
0.448954 -0.869667
0.440992 -0.868363
0.433037 -0.867059
0.425087 -0.865754
0.417143 -0.864449
0.409204 -0.863143
0.401272 -0.861837
0.393346 -0.860530
0.385426 -0.859223
0.377511 -0.857916
0.369603 -0.856608
0.361701 -0.855300
0.353805 -0.853992
0.345914 -0.852683
0.338030 -0.851374
0.330152 -0.850065
0.322280 -0.848755
0.314415 -0.847445
0.306555 -0.846135
0.298702 -0.844824
0.290855 -0.843513
0.283014 -0.842202
0.275179 -0.840890
0.267350 -0.839578
0.259528 -0.838266
0.251712 -0.836954
0.243903 -0.835641
0.236099 -0.834328
0.228302 -0.833015
0.220512 -0.831702
0.212728 -0.830388
0.204950 -0.829074
0.197178 -0.827760
0.189413 -0.826446
0.181655 -0.825132
0.173903 -0.823817
0.166157 -0.822503
0.158418 -0.821188
0.150686 -0.819873
0.142960 -0.818558
0.135240 -0.817242
0.127527 -0.815927
0.119821 -0.814611
0.112121 -0.813295
0.104428 -0.811980
0.096742 -0.810664
0.089062 -0.809348
0.081389 -0.808032
0.073722 -0.806715
0.066063 -0.805399
0.058410 -0.804083
0.050763 -0.802766
0.043124 -0.801450
0.035491 -0.800133
0.027865 -0.798817
0.020246 -0.797500
0.012634 -0.796184
0.005028 -0.794867
-0.002570 -0.793551
-0.010162 -0.792234
-0.017747 -0.790917
-0.025325 -0.789601
-0.032896 -0.788284
-0.040460 -0.786968
-0.048017 -0.785651
-0.055567 -0.784335
-0.063110 -0.783019
-0.070646 -0.781702
-0.078176 -0.780386
-0.085698 -0.779070
-0.093213 -0.777754
-0.100721 -0.776438
-0.108222 -0.775122
-0.115716 -0.773806
-0.123202 -0.772491
-0.130682 -0.771175
-0.138154 -0.769860
-0.145620 -0.768544
-0.153078 -0.767229
-0.160529 -0.765914
-0.167973 -0.764600
-0.175409 -0.763285
-0.182838 -0.761971
-0.190260 -0.760656
-0.197675 -0.759342
-0.205083 -0.758028
-0.212483 -0.756715
-0.219876 -0.755401
-0.227262 -0.754088
-0.234640 -0.752775
-0.242011 -0.751462
-0.249374 -0.750150
-0.256731 -0.748837
-0.264080 -0.747525
-0.271421 -0.746214
-0.278755 -0.744902
-0.286082 -0.743591
-0.293401 -0.742280
-0.300712 -0.740969
-0.308016 -0.739659
-0.315313 -0.738349
-0.322602 -0.737039
-0.329884 -0.735730
-0.337158 -0.734421
-0.344425 -0.733112
-0.351684 -0.731804
-0.358935 -0.730496
-0.366179 -0.729188
-0.373416 -0.727881
-0.380644 -0.726574
-0.387865 -0.725267
-0.395079 -0.723961
-0.402285 -0.722655
-0.409483 -0.721350
-0.416673 -0.720045
-0.423856 -0.718740
-0.431031 -0.717436
-0.438198 -0.716133
-0.445358 -0.714829
-0.452510 -0.713527
-0.459654 -0.712224
-0.466790 -0.710922
-0.473919 -0.709621
-0.481040 -0.708320
-0.488153 -0.707019
-0.495258 -0.705719
-0.502355 -0.704420
-0.509445 -0.703121
-0.516527 -0.701823
-0.523600 -0.700525
-0.530666 -0.699227
-0.537724 -0.697930
-0.544774 -0.696634
-0.551817 -0.695338
-0.558851 -0.694043
-0.565877 -0.692748
-0.572896 -0.691454
-0.579906 -0.690160
-0.586909 -0.688867
-0.593903 -0.687575
-0.600890 -0.686283
-0.607868 -0.684992
-0.614839 -0.683701
-0.621801 -0.682411
-0.628755 -0.681122
-0.635702 -0.679833
-0.642640 -0.678545
-0.649570 -0.677258
-0.656493 -0.675971
-0.663407 -0.674685
-0.670313 -0.673399
-0.677210 -0.672115
-0.684100 -0.670830
-0.690982 -0.669547
-0.697855 -0.668264
-0.704720 -0.666982
-0.711577 -0.665701
-0.718426 -0.664420
-0.725267 -0.663140
-0.732100 -0.661861
-0.738924 -0.660583
-0.745740 -0.659305
-0.752548 -0.658028
-0.759347 -0.656752
-0.766139 -0.655476
-0.772922 -0.654201
-0.779697 -0.652927
-0.786463 -0.651654
-0.793221 -0.650382
-0.799971 -0.649110
-0.806713 -0.647840
-0.813446 -0.646570
-0.820171 -0.645300
-0.826888 -0.644032
-0.833596 -0.642765
-0.840296 -0.641498
-0.846987 -0.640232
-0.853671 -0.638967
-0.860345 -0.637703
-0.867012 -0.636440
-0.873670 -0.635177
-0.880319 -0.633916
-0.886960 -0.632655
-0.893593 -0.631395
-0.900217 -0.630136
-0.906833 -0.628879
-0.913440 -0.627621
-0.920039 -0.626365
-0.926629 -0.625110
-0.933211 -0.623856
-0.939785 -0.622602
-0.946350 -0.621350
-0.952906 -0.620098
-0.959454 -0.618848
-0.965993 -0.617598
-0.972524 -0.616350
-0.979046 -0.615102
-0.985560 -0.613855
-0.992065 -0.612610
-0.998561 -0.611365
-1.005049 -0.610121
-1.011529 -0.608879
-1.017999 -0.607637
-1.024462 -0.606396
-1.030915 -0.605157
-1.037360 -0.603918
-1.043796 -0.602681
-1.050224 -0.601444
-1.056643 -0.600209
-1.063053 -0.598974
-1.069455 -0.597741
-1.075848 -0.596509
-1.082232 -0.595278
-1.088608 -0.594047
-1.094975 -0.592818
-1.101333 -0.591590
-1.107683 -0.590364
-1.114024 -0.589138
-1.120356 -0.587913
-1.126679 -0.586690
-1.132994 -0.585467
-1.139300 -0.584246
-1.145597 -0.583026
-1.151886 -0.581807
-1.158166 -0.580589
-1.164436 -0.579373
-1.170699 -0.578157
-1.176952 -0.576943
-1.183197 -0.575730
-1.189432 -0.574518
-1.195660 -0.573307
-1.201878 -0.572098
-1.208087 -0.570889
-1.214288 -0.569682
-1.220479 -0.568476
-1.226662 -0.567272
-1.232837 -0.566068
-1.239002 -0.564866
-1.245158 -0.563665
-1.251306 -0.562465
-1.257444 -0.561267
-1.263574 -0.560069
-1.269695 -0.558873
-1.275807 -0.557679
-1.281911 -0.556485
-1.288005 -0.555293
-1.294090 -0.554102
-1.300167 -0.552913
-1.306234 -0.551724
-1.312293 -0.550537
-1.318343 -0.549352
-1.324384 -0.548167
-1.330416 -0.546984
-1.336439 -0.545803
-1.342453 -0.544622
-1.348458 -0.543443
-1.354454 -0.542266
-1.360441 -0.541089
-1.366420 -0.539914
-1.372389 -0.538741
-1.378349 -0.537569
-1.384301 -0.536398
-1.390243 -0.535228
-1.396177 -0.534060
-1.402101 -0.532894
-1.408017 -0.531728
-1.413923 -0.530564
-1.419821 -0.529402
-1.425709 -0.528241
-1.431589 -0.527081
-1.437459 -0.525923
-1.443320 -0.524767
-1.449173 -0.523611
-1.455016 -0.522457
-1.460851 -0.521305
-1.466676 -0.520154
-1.472492 -0.519005
-1.478300 -0.517857
-1.484098 -0.516710
-1.489887 -0.515565
-1.495667 -0.514422
-1.501438 -0.513280
-1.507200 -0.512139
-1.512953 -0.511000
-1.518697 -0.509863
-1.524432 -0.508727
-1.530158 -0.507592
-1.535874 -0.506459
-1.541582 -0.505328
-1.547281 -0.504198
-1.552970 -0.503070
-1.558650 -0.501943
-1.564322 -0.500818
-1.569984 -0.499694
-1.575637 -0.498572
-1.581281 -0.497452
-1.586916 -0.496333
-1.592542 -0.495215
-1.598158 -0.494100
-1.603766 -0.492986
-1.609364 -0.491873
-1.614954 -0.490762
-1.620534 -0.489653
-1.626105 -0.488545
-1.631667 -0.487439
-1.637220 -0.486335
-1.642763 -0.485232
-1.648298 -0.484131
-1.653823 -0.483031
-1.659340 -0.481934
-1.664847 -0.480837
-1.670345 -0.479743
-1.675834 -0.478650
-1.681314 -0.477559
-1.686784 -0.476469
-1.692246 -0.475382
-1.697698 -0.474295
-1.703141 -0.473211
-1.708575 -0.472128
-1.714000 -0.471047
-1.719416 -0.469968
-1.724823 -0.468890
-1.730220 -0.467815
-1.735608 -0.466741
-1.740987 -0.465668
-1.746357 -0.464598
-1.751718 -0.463529
-1.757070 -0.462462
-1.762412 -0.461396
-1.767745 -0.460333
-1.773069 -0.459271
-1.778384 -0.458211
-1.783690 -0.457152
-1.788987 -0.456096
-1.794274 -0.455041
-1.799552 -0.453988
-1.804821 -0.452937
-1.810081 -0.451888
-1.815332 -0.450840
-1.820574 -0.449795
-1.825806 -0.448751
-1.831029 -0.447709
-1.836243 -0.446668
-1.841448 -0.445630
-1.846644 -0.444593
-1.851830 -0.443559
-1.857008 -0.442526
-1.862176 -0.441495
-1.867335 -0.440466
-1.872485 -0.439439
-1.877625 -0.438413
-1.882757 -0.437390
-1.887879 -0.436368
-1.892992 -0.435348
-1.898096 -0.434330
-1.903191 -0.433315
-1.908276 -0.432300
-1.913352 -0.431288
-1.918420 -0.430278
-1.923478 -0.429270
-1.928527 -0.428263
-1.933566 -0.427259
-1.938597 -0.426256
-1.943618 -0.425256
-1.948630 -0.424257
-1.953633 -0.423261
-1.958627 -0.422266
-1.963612 -0.421273
-1.968587 -0.420282
-1.973553 -0.419293
-1.978510 -0.418307
-1.983458 -0.417322
-1.988397 -0.416339
-1.993327 -0.415358
-1.998247 -0.414379
-2.003158 -0.413402
-2.008061 -0.412427
-2.012954 -0.411454
-2.017837 -0.410483
-2.022712 -0.409514
-2.027578 -0.408548
-2.032434 -0.407583
-2.037281 -0.406620
-2.042119 -0.405659
-2.046948 -0.404700
-2.051768 -0.403744
-2.056578 -0.402789
-2.061380 -0.401837
-2.066172 -0.400886
-2.070955 -0.399938
-2.075729 -0.398991
-2.080494 -0.398047
-2.085250 -0.397105
-2.089996 -0.396165
-2.094734 -0.395227
-2.099462 -0.394291
-2.104181 -0.393357
-2.108892 -0.392425
-2.113593 -0.391495
-2.118284 -0.390568
-2.122967 -0.389643
-2.127641 -0.388719
-2.132305 -0.387798
-2.136961 -0.386879
-2.141607 -0.385962
-2.146244 -0.385048
-2.150872 -0.384135
-2.155491 -0.383224
-2.160101 -0.382316
-2.164702 -0.381410
-2.169294 -0.380506
-2.173876 -0.379604
-2.178450 -0.378705
-2.183014 -0.377807
-2.187570 -0.376912
-2.192116 -0.376019
-2.196653 -0.375128
-2.201181 -0.374239
-2.205700 -0.373353
-2.210210 -0.372469
-2.214711 -0.371587
-2.219203 -0.370707
-2.223686 -0.369829
-2.228160 -0.368954
-2.232625 -0.368081
-2.237080 -0.367210
-2.241527 -0.366341
-2.245965 -0.365474
